:TYPE,:START_ID(Person),rank:long,:END_ID(Person)
RANKED,171, 6, 7240
RANKED,171, 7, 1546
RANKED,172, 0, 3384
RANKED,172, 1, 3226
RANKED,172, 2, 594
RANKED,172, 3, 5678
RANKED,172, 4, 3804
RANKED,172, 5, 6868
RANKED,172, 6, 2825
RANKED,173, 0, 2185
RANKED,173, 1, 4900
RANKED,173, 2, 7229
RANKED,173, 3, 9295
RANKED,173, 4, 7650
RANKED,173, 5, 2898
RANKED,174, 0, 1346
RANKED,174, 1, 4643
RANKED,174, 2, 6350
RANKED,174, 3, 7785
RANKED,174, 4, 9919
RANKED,174, 5, 3766
RANKED,174, 6, 4522
RANKED,174, 7, 3279
RANKED,175, 0, 3754
RANKED,175, 1, 4325
RANKED,175, 2, 7308
RANKED,175, 3, 4868
RANKED,175, 4, 2775
RANKED,175, 5, 8694
RANKED,175, 6, 6955
RANKED,175, 7, 5146
RANKED,176, 0, 3579
RANKED,176, 1, 5003
RANKED,176, 2, 3492
RANKED,176, 3, 1498
RANKED,176, 4, 9720
RANKED,176, 5, 4327
RANKED,176, 6, 785
RANKED,176, 7, 9290
RANKED,176, 8, 115
RANKED,176, 9, 5734
RANKED,177, 0, 7290
RANKED,177, 1, 2606
RANKED,177, 2, 9881
RANKED,177, 3, 700
RANKED,177, 4, 9828
RANKED,177, 5, 777
RANKED,177, 6, 2369
RANKED,178, 0, 5752
RANKED,178, 1, 2023
RANKED,178, 2, 2729
RANKED,178, 3, 9015
RANKED,178, 4, 6926
RANKED,178, 5, 8160
RANKED,179, 0, 3515
RANKED,179, 1, 9181
RANKED,179, 2, 6509
RANKED,179, 3, 2186
RANKED,180, 0, 4631
RANKED,180, 1, 5713
RANKED,180, 2, 1141
RANKED,180, 3, 4337
RANKED,180, 4, 3024
RANKED,180, 5, 6438
RANKED,180, 6, 371
RANKED,180, 7, 7698
RANKED,180, 8, 167
RANKED,181, 0, 6190
RANKED,181, 1, 8755
RANKED,181, 2, 1785
RANKED,181, 3, 1674
RANKED,181, 4, 8719
RANKED,181, 5, 6322
RANKED,181, 6, 2060
RANKED,181, 7, 371
RANKED,182, 0, 6809
RANKED,182, 1, 644
RANKED,182, 2, 2838
RANKED,182, 3, 7990
RANKED,182, 4, 2664
RANKED,182, 5, 6191
RANKED,182, 6, 2680
RANKED,183, 0, 4729
RANKED,183, 1, 5367
RANKED,183, 2, 6574
RANKED,183, 3, 2051
RANKED,183, 4, 2608
RANKED,183, 5, 145
RANKED,183, 6, 6442
RANKED,184, 0, 1717
RANKED,184, 1, 4259
RANKED,184, 2, 6745
RANKED,184, 3, 5234
RANKED,185, 0, 6198
RANKED,185, 1, 6155
RANKED,185, 2, 3302
RANKED,185, 3, 918
RANKED,185, 4, 9520
RANKED,186, 0, 4483
RANKED,186, 1, 9293
RANKED,186, 2, 1181
RANKED,186, 3, 5617
RANKED,186, 4, 404
RANKED,186, 5, 7848
RANKED,187, 0, 9361
RANKED,187, 1, 5062
RANKED,187, 2, 5610
RANKED,187, 3, 3539
RANKED,187, 4, 7332
RANKED,187, 5, 6942
RANKED,187, 6, 3879
RANKED,188, 0, 5542
RANKED,188, 1, 5315
RANKED,188, 2, 6654
RANKED,188, 3, 8298
RANKED,188, 4, 3575
RANKED,188, 5, 2237
RANKED,188, 6, 454
RANKED,188, 7, 8605
RANKED,188, 8, 5194
RANKED,189, 0, 8450
RANKED,190, 0, 3944
RANKED,190, 1, 672
RANKED,191, 0, 2837
RANKED,192, 0, 6232
RANKED,192, 1, 7352
RANKED,192, 2, 5012
RANKED,192, 3, 1623
RANKED,193, 0, 8149
RANKED,193, 1, 3531
RANKED,193, 2, 4592
RANKED,193, 3, 8046
RANKED,193, 4, 8192
RANKED,193, 5, 1170
RANKED,193, 6, 8836
RANKED,193, 7, 9685
RANKED,194, 0, 1283
RANKED,194, 1, 8408
RANKED,195, 0, 5880
RANKED,195, 1, 2123
RANKED,195, 2, 649
RANKED,195, 3, 539
RANKED,196, 0, 5172
RANKED,196, 1, 6243
RANKED,196, 2, 9068
RANKED,196, 3, 6638
RANKED,196, 4, 3470
RANKED,196, 5, 8209
RANKED,196, 6, 9755
RANKED,197, 0, 8918
RANKED,197, 1, 2038
RANKED,197, 2, 5010
RANKED,197, 3, 3655
RANKED,197, 4, 3069
RANKED,198, 0, 8446
RANKED,198, 1, 7667
RANKED,199, 0, 851
RANKED,199, 1, 2213
RANKED,199, 2, 3912
RANKED,199, 3, 7785
RANKED,199, 4, 4920
RANKED,200, 0, 6019
RANKED,200, 1, 9290
RANKED,201, 0, 1424
RANKED,201, 1, 3402
RANKED,201, 2, 3532
RANKED,201, 3, 7706
RANKED,201, 4, 1025
RANKED,201, 5, 6858
RANKED,201, 6, 2515
RANKED,201, 7, 6674
RANKED,201, 8, 5865
RANKED,201, 9, 574
RANKED,202, 0, 6271
RANKED,202, 1, 9349
RANKED,202, 2, 5809
RANKED,202, 3, 5402
RANKED,202, 4, 8331
RANKED,202, 5, 4221
RANKED,203, 0, 9573
RANKED,203, 1, 4472
RANKED,203, 2, 6005
RANKED,203, 3, 9492
RANKED,203, 4, 2601
RANKED,204, 0, 1315
RANKED,204, 1, 3892
RANKED,204, 2, 9752
RANKED,204, 3, 7175
RANKED,204, 4, 9459
RANKED,204, 5, 5004
RANKED,204, 6, 1323
RANKED,205, 0, 7050
RANKED,205, 1, 8170
RANKED,206, 0, 3866
RANKED,206, 1, 3248
RANKED,206, 2, 1599
RANKED,206, 3, 2808
RANKED,206, 4, 8784
RANKED,206, 5, 4986
RANKED,206, 6, 9273
RANKED,206, 7, 7393
RANKED,207, 0, 1134
RANKED,207, 1, 1733
RANKED,207, 2, 1999
RANKED,207, 3, 7351
RANKED,208, 0, 540
RANKED,208, 1, 2529
RANKED,208, 2, 3346
RANKED,208, 3, 9838
RANKED,208, 4, 8696
RANKED,208, 5, 4000
RANKED,208, 6, 9682
RANKED,208, 7, 8336
RANKED,208, 8, 9485
RANKED,208, 9, 3917
RANKED,209, 0, 4268
RANKED,209, 1, 8681
RANKED,209, 2, 1165
RANKED,209, 3, 5357
RANKED,209, 4, 5480
RANKED,209, 5, 1164
RANKED,209, 6, 749
RANKED,210, 0, 7811
RANKED,210, 1, 9197
RANKED,211, 0, 1268
RANKED,211, 1, 9648
RANKED,211, 2, 6111
RANKED,211, 3, 7636
RANKED,211, 4, 3390
RANKED,211, 5, 6242
RANKED,212, 0, 5463
RANKED,212, 1, 5181
RANKED,212, 2, 3051
RANKED,213, 0, 8009
RANKED,213, 1, 2510
RANKED,213, 2, 1218
RANKED,214, 0, 9816
RANKED,214, 1, 6968
RANKED,214, 2, 3411
RANKED,214, 3, 2577
RANKED,214, 4, 1459
RANKED,214, 5, 5026
RANKED,214, 6, 6346
RANKED,215, 0, 4929
RANKED,216, 0, 8249
RANKED,216, 1, 9867
RANKED,216, 2, 8307
RANKED,216, 3, 2231
RANKED,217, 0, 1449
RANKED,217, 1, 2297
RANKED,217, 2, 5418
RANKED,218, 0, 9703
RANKED,218, 1, 5479
RANKED,218, 2, 7437
RANKED,218, 3, 1603
RANKED,218, 4, 6446
RANKED,218, 5, 2334
RANKED,218, 6, 5866
RANKED,219, 0, 9215
RANKED,219, 1, 7082
RANKED,219, 2, 8472
RANKED,219, 3, 6732
RANKED,219, 4, 5542
RANKED,219, 5, 2958
RANKED,219, 6, 5556
RANKED,219, 7, 220
RANKED,220, 0, 2161
RANKED,220, 1, 219
RANKED,221, 0, 2576
RANKED,221, 1, 5693
RANKED,221, 2, 2115
RANKED,221, 3, 8119
RANKED,221, 4, 9585
RANKED,221, 5, 1584
RANKED,221, 6, 6356
RANKED,221, 7, 8477
RANKED,222, 0, 7520
RANKED,222, 1, 1001
RANKED,222, 2, 809
RANKED,222, 3, 4642
RANKED,223, 0, 4709
RANKED,224, 0, 7481
RANKED,224, 1, 5569
RANKED,224, 2, 6982
RANKED,224, 3, 6363
RANKED,224, 4, 9439
RANKED,224, 5, 5479
RANKED,224, 6, 3690
RANKED,225, 0, 6149
RANKED,225, 1, 1787
RANKED,225, 2, 867
RANKED,225, 3, 886
RANKED,226, 0, 7737
RANKED,226, 1, 7053
RANKED,226, 2, 8826
RANKED,226, 3, 7986
RANKED,226, 4, 6861
RANKED,226, 5, 1216
RANKED,226, 6, 6774
RANKED,227, 0, 8194
RANKED,227, 1, 9718
RANKED,227, 2, 471
RANKED,227, 3, 2928
RANKED,227, 4, 4070
RANKED,227, 5, 5355
RANKED,227, 6, 1442
RANKED,227, 7, 2907
RANKED,228, 0, 7734
RANKED,228, 1, 8531
RANKED,228, 2, 2395
RANKED,228, 3, 5093
RANKED,229, 0, 1787
RANKED,229, 1, 2882
RANKED,229, 2, 8531
RANKED,229, 3, 4479
RANKED,229, 4, 1335
RANKED,229, 5, 303
RANKED,229, 6, 8411
RANKED,230, 0, 9076
RANKED,230, 1, 9142
RANKED,231, 0, 8224
RANKED,231, 1, 9124
RANKED,231, 2, 5537
RANKED,231, 3, 4659
RANKED,231, 4, 4298
RANKED,231, 5, 9949
RANKED,231, 6, 98
RANKED,232, 0, 9623
RANKED,232, 1, 394
RANKED,232, 2, 7015
RANKED,232, 3, 5085
RANKED,232, 4, 5168
RANKED,233, 0, 5037
RANKED,233, 1, 6410
RANKED,233, 2, 6236
RANKED,233, 3, 4372
RANKED,233, 4, 4261
RANKED,233, 5, 3363
RANKED,233, 6, 758
RANKED,233, 7, 5815
RANKED,233, 8, 5163
RANKED,233, 9, 1646
RANKED,233, 10, 6583
RANKED,234, 0, 8715
RANKED,234, 1, 6812
RANKED,234, 2, 9422
RANKED,234, 3, 8649
RANKED,235, 0, 1792
RANKED,235, 1, 8066
RANKED,235, 2, 9637
RANKED,235, 3, 4902
RANKED,235, 4, 406
RANKED,235, 5, 8871
RANKED,235, 6, 8982
RANKED,235, 7, 3225
RANKED,235, 8, 560
RANKED,235, 9, 611
RANKED,236, 0, 4936
RANKED,236, 1, 6658
RANKED,236, 2, 5770
RANKED,236, 3, 5246
RANKED,236, 4, 5193
RANKED,236, 5, 2065
RANKED,236, 6, 662
RANKED,236, 7, 4135
RANKED,237, 0, 2384
RANKED,237, 1, 2636
RANKED,237, 2, 6648
RANKED,237, 3, 8502
RANKED,237, 4, 5575
RANKED,238, 0, 2334
RANKED,239, 0, 435
RANKED,239, 1, 2073
RANKED,239, 2, 7069
RANKED,239, 3, 2972
RANKED,239, 4, 8463
RANKED,239, 5, 3211
RANKED,240, 0, 9705
RANKED,240, 1, 3604
RANKED,240, 2, 2605
RANKED,240, 3, 4157
RANKED,240, 4, 3283
RANKED,240, 5, 1092
RANKED,240, 6, 8257
RANKED,240, 7, 9575
RANKED,241, 0, 365
RANKED,241, 1, 3195
RANKED,242, 0, 1188
RANKED,242, 1, 3233
RANKED,242, 2, 4414
RANKED,242, 3, 9962
RANKED,242, 4, 2206
RANKED,243, 0, 5741
RANKED,243, 1, 9576
RANKED,243, 2, 4410
RANKED,243, 3, 9914
RANKED,243, 4, 1730
RANKED,243, 5, 6981
RANKED,243, 6, 1904
RANKED,243, 7, 2496
RANKED,243, 8, 2327
RANKED,243, 9, 3736
RANKED,244, 0, 8947
RANKED,244, 1, 8529
RANKED,244, 2, 9399
RANKED,244, 3, 2164
RANKED,244, 4, 5569
RANKED,244, 5, 6900
RANKED,244, 6, 8411
RANKED,244, 7, 7118
RANKED,244, 8, 5819
RANKED,244, 9, 6730
RANKED,245, 0, 3243
RANKED,245, 1, 6989
RANKED,245, 2, 1106
RANKED,245, 3, 5789
RANKED,245, 4, 7987
RANKED,246, 0, 8906
RANKED,246, 1, 1003
RANKED,246, 2, 5427
RANKED,246, 3, 2985
RANKED,246, 4, 6158
RANKED,246, 5, 557
RANKED,246, 6, 258
RANKED,246, 7, 9541
RANKED,246, 8, 2293
RANKED,246, 9, 6443
RANKED,246, 10, 552
RANKED,246, 11, 4348
RANKED,247, 0, 2576
RANKED,247, 1, 8323
RANKED,247, 2, 4657
RANKED,247, 3, 4410
RANKED,248, 0, 7864
RANKED,248, 1, 9011
RANKED,249, 0, 2572
RANKED,249, 1, 487
RANKED,249, 2, 1890
RANKED,249, 3, 1111
RANKED,249, 4, 6386
RANKED,249, 5, 3909
RANKED,250, 0, 4873
RANKED,251, 0, 2099
RANKED,251, 1, 1907
RANKED,252, 0, 350
RANKED,252, 1, 8581
RANKED,252, 2, 4244
RANKED,252, 3, 4643
RANKED,252, 4, 6758
RANKED,252, 5, 5118
RANKED,252, 6, 7564
RANKED,252, 7, 1746
RANKED,253, 0, 38
RANKED,253, 1, 460
RANKED,253, 2, 4250
RANKED,253, 3, 7733
RANKED,253, 4, 8437
RANKED,253, 5, 2993
RANKED,253, 6, 9222
RANKED,253, 7, 9654
RANKED,253, 8, 5598
RANKED,253, 9, 7535
RANKED,253, 10, 372
RANKED,254, 0, 1095
RANKED,254, 1, 3803
RANKED,254, 2, 100
RANKED,254, 3, 2895
RANKED,254, 4, 7398
RANKED,254, 5, 2692
RANKED,254, 6, 8282
RANKED,255, 0, 6463
RANKED,255, 1, 8906
RANKED,256, 0, 4413
RANKED,256, 1, 6145
RANKED,256, 2, 8084
RANKED,257, 0, 1262
RANKED,257, 1, 4735
RANKED,258, 0, 334
RANKED,258, 1, 3099
RANKED,258, 2, 583
RANKED,258, 3, 4577
RANKED,258, 4, 246
RANKED,258, 5, 1193
RANKED,259, 0, 5469
RANKED,259, 1, 3911
RANKED,259, 2, 8908
RANKED,259, 3, 2127
RANKED,259, 4, 3309
RANKED,259, 5, 6862
RANKED,259, 6, 8705
RANKED,259, 7, 7404
RANKED,260, 0, 5707
RANKED,260, 1, 8084
RANKED,260, 2, 1099
RANKED,260, 3, 9843
RANKED,260, 4, 4347
RANKED,260, 5, 4653
RANKED,260, 6, 6677
RANKED,260, 7, 7671
RANKED,261, 0, 4736
RANKED,261, 1, 873
RANKED,261, 2, 308
RANKED,261, 3, 352
RANKED,261, 4, 855
RANKED,262, 0, 9944
RANKED,262, 1, 3747
RANKED,262, 2, 7566
RANKED,262, 3, 255
RANKED,262, 4, 9945
RANKED,262, 5, 4935
RANKED,262, 6, 5247
RANKED,262, 7, 3021
RANKED,262, 8, 2241
RANKED,263, 0, 9815
RANKED,263, 1, 7861
RANKED,263, 2, 492
RANKED,264, 0, 1691
RANKED,264, 1, 7358
RANKED,264, 2, 5713
RANKED,264, 3, 7822
RANKED,264, 4, 5917
RANKED,264, 5, 1428
RANKED,264, 6, 1574
RANKED,265, 0, 105
RANKED,265, 1, 7512
RANKED,265, 2, 8879
RANKED,265, 3, 3560
RANKED,266, 0, 6510
RANKED,266, 1, 1217
RANKED,267, 0, 9747
RANKED,267, 1, 8624
RANKED,267, 2, 3743
RANKED,267, 3, 1056
RANKED,267, 4, 8293
RANKED,267, 5, 9826
RANKED,267, 6, 8644
RANKED,267, 7, 916
RANKED,268, 0, 2926
RANKED,268, 1, 7988
RANKED,268, 2, 5195
RANKED,268, 3, 6877
RANKED,268, 4, 7874
RANKED,268, 5, 8298
RANKED,269, 0, 5428
RANKED,269, 1, 8480
RANKED,269, 2, 5009
RANKED,269, 3, 6415
RANKED,270, 0, 9592
RANKED,270, 1, 3235
RANKED,270, 2, 2525
RANKED,270, 3, 5489
RANKED,270, 4, 8282
RANKED,270, 5, 7125
RANKED,271, 0, 6917
RANKED,271, 1, 9173
RANKED,271, 2, 1832
RANKED,271, 3, 4066
RANKED,271, 4, 7021
RANKED,271, 5, 6574
RANKED,271, 6, 5149
RANKED,271, 7, 1496
RANKED,271, 8, 7464
RANKED,271, 9, 6905
RANKED,272, 0, 9180
RANKED,272, 1, 7468
RANKED,272, 2, 7496
RANKED,272, 3, 3020
RANKED,272, 4, 2811
RANKED,272, 5, 7772
RANKED,272, 6, 5478
RANKED,272, 7, 5194
RANKED,273, 0, 490
RANKED,273, 1, 9666
RANKED,273, 2, 1407
RANKED,273, 3, 1322
RANKED,274, 0, 4181
RANKED,274, 1, 5406
RANKED,274, 2, 7864
RANKED,274, 3, 9948
RANKED,274, 4, 7268
RANKED,274, 5, 7132
RANKED,274, 6, 8875
RANKED,274, 7, 4957
RANKED,275, 0, 6095
RANKED,275, 1, 3518
RANKED,275, 2, 3795
RANKED,275, 3, 9798
RANKED,275, 4, 1336
RANKED,275, 5, 9440
RANKED,275, 6, 932
RANKED,275, 7, 6805
RANKED,276, 0, 5199
RANKED,276, 1, 7114
RANKED,276, 2, 2470
RANKED,276, 3, 4207
RANKED,276, 4, 6671
RANKED,276, 5, 7753
RANKED,276, 6, 352
RANKED,276, 7, 5495
RANKED,276, 8, 4838
RANKED,277, 0, 2035
RANKED,277, 1, 3867
RANKED,278, 0, 2068
RANKED,278, 1, 5145
RANKED,278, 2, 996
RANKED,278, 3, 4784
RANKED,278, 4, 2094
RANKED,278, 5, 4045
RANKED,278, 6, 2736
RANKED,279, 0, 7471
RANKED,279, 1, 7714
RANKED,279, 2, 2764
RANKED,279, 3, 7390
RANKED,279, 4, 3898
RANKED,280, 0, 282
RANKED,280, 1, 9800
RANKED,280, 2, 8285
RANKED,280, 3, 7170
RANKED,280, 4, 4939
RANKED,280, 5, 5663
RANKED,280, 6, 8669
RANKED,280, 7, 4177
RANKED,281, 0, 1949
RANKED,281, 1, 2854
RANKED,281, 2, 2936
RANKED,281, 3, 7310
RANKED,281, 4, 2065
RANKED,282, 0, 280
RANKED,282, 1, 4188
RANKED,282, 2, 510
RANKED,283, 0, 7776
RANKED,283, 1, 2206
RANKED,283, 2, 6675
RANKED,283, 3, 5774
RANKED,283, 4, 5864
RANKED,284, 0, 7369
RANKED,285, 0, 2454
RANKED,285, 1, 7931
RANKED,285, 2, 3538
RANKED,285, 3, 5625
RANKED,285, 4, 7854
RANKED,285, 5, 2159
RANKED,286, 0, 1101
RANKED,286, 1, 7479
RANKED,286, 2, 2564
RANKED,286, 3, 9145
RANKED,286, 4, 7407
RANKED,286, 5, 2416
RANKED,286, 6, 202
RANKED,286, 7, 8812
RANKED,287, 0, 8526
RANKED,287, 1, 2186
RANKED,287, 2, 295
RANKED,287, 3, 2330
RANKED,287, 4, 1821
RANKED,287, 5, 1734
RANKED,287, 6, 1513
RANKED,287, 7, 8445
RANKED,287, 8, 9795
RANKED,288, 0, 7292
RANKED,288, 1, 4898
RANKED,288, 2, 4322
RANKED,288, 3, 6334
RANKED,288, 4, 8101
RANKED,288, 5, 8497
RANKED,289, 0, 3345
RANKED,289, 1, 3448
RANKED,289, 2, 5434
RANKED,290, 0, 5422
RANKED,291, 0, 4016
RANKED,291, 1, 9394
RANKED,291, 2, 5269
RANKED,291, 3, 99
RANKED,291, 4, 891
RANKED,292, 0, 555
RANKED,292, 1, 3710
RANKED,292, 2, 5507
RANKED,292, 3, 2099
RANKED,292, 4, 5592
RANKED,292, 5, 3800
RANKED,293, 0, 860
RANKED,293, 1, 1391
RANKED,293, 2, 4185
RANKED,293, 3, 8476
RANKED,293, 4, 5380
RANKED,293, 5, 4107
RANKED,293, 6, 9471
RANKED,293, 7, 932
RANKED,294, 0, 3583
RANKED,294, 1, 4686
RANKED,294, 2, 2683
RANKED,294, 3, 9283
RANKED,294, 4, 2719
RANKED,295, 0, 6032
RANKED,295, 1, 7325
RANKED,295, 2, 1971
RANKED,295, 3, 5069
RANKED,295, 4, 2851
RANKED,295, 5, 1797
RANKED,295, 6, 9232
RANKED,295, 7, 216
RANKED,296, 0, 9923
RANKED,296, 1, 746
RANKED,296, 2, 4794
RANKED,296, 3, 1169
RANKED,296, 4, 39
RANKED,296, 5, 2114
RANKED,297, 0, 5276
RANKED,297, 1, 6772
RANKED,298, 0, 2601
RANKED,298, 1, 1453
RANKED,298, 2, 1697
RANKED,298, 3, 5370
RANKED,298, 4, 6275
RANKED,298, 5, 6132
RANKED,299, 0, 7779
RANKED,299, 1, 9213
RANKED,299, 2, 7686
RANKED,299, 3, 6642
RANKED,299, 4, 2143
RANKED,300, 0, 1667
RANKED,300, 1, 5073
RANKED,300, 2, 9110
RANKED,300, 3, 3168
RANKED,300, 4, 8676
RANKED,300, 5, 7335
RANKED,301, 0, 8339
RANKED,301, 1, 9634
RANKED,301, 2, 8927
RANKED,301, 3, 3209
RANKED,301, 4, 7522
RANKED,302, 0, 6341
RANKED,302, 1, 135
RANKED,303, 0, 4729
RANKED,303, 1, 6449
RANKED,303, 2, 3323
RANKED,303, 3, 229
RANKED,303, 4, 1791
RANKED,304, 0, 964
RANKED,304, 1, 1397
RANKED,304, 2, 7120
RANKED,304, 3, 3855
RANKED,304, 4, 6226
RANKED,304, 5, 2771
RANKED,304, 6, 8890
RANKED,305, 0, 2732
RANKED,305, 1, 9732
RANKED,305, 2, 2757
RANKED,305, 3, 5733
RANKED,305, 4, 3412
RANKED,305, 5, 3931
RANKED,305, 6, 7952
RANKED,305, 7, 6914
RANKED,305, 8, 2227
RANKED,305, 9, 3137
RANKED,305, 10, 2295
RANKED,306, 0, 2463
RANKED,306, 1, 8741
RANKED,306, 2, 5886
RANKED,306, 3, 8054
RANKED,307, 0, 9227
RANKED,307, 1, 9678
RANKED,307, 2, 6876
RANKED,307, 3, 818
RANKED,307, 4, 31
RANKED,307, 5, 1777
RANKED,307, 6, 8856
RANKED,307, 7, 2462
RANKED,308, 0, 6700
RANKED,308, 1, 8990
RANKED,308, 2, 9342
RANKED,308, 3, 133
RANKED,309, 0, 2132
RANKED,309, 1, 3230
RANKED,309, 2, 7127
RANKED,309, 3, 7335
RANKED,309, 4, 2045
RANKED,309, 5, 4036
RANKED,309, 6, 5837
RANKED,309, 7, 9848
RANKED,309, 8, 7729
RANKED,309, 9, 5552
RANKED,310, 0, 7878
RANKED,310, 1, 6651
RANKED,310, 2, 9202
RANKED,310, 3, 3933
RANKED,310, 4, 5995
RANKED,310, 5, 2272
RANKED,310, 6, 1749
RANKED,310, 7, 8231
RANKED,311, 0, 5708
RANKED,311, 1, 3624
RANKED,311, 2, 1825
RANKED,311, 3, 39
RANKED,311, 4, 5494
RANKED,311, 5, 3076
RANKED,311, 6, 1135
RANKED,311, 7, 6788
RANKED,311, 8, 1036
RANKED,311, 9, 377
RANKED,311, 10, 1062
RANKED,311, 11, 5111
RANKED,311, 12, 3934
RANKED,311, 13, 2133
RANKED,311, 14, 5910
RANKED,312, 0, 6959
RANKED,312, 1, 1883
RANKED,312, 2, 3662
RANKED,312, 3, 6293
RANKED,312, 4, 9868
RANKED,312, 5, 8265
RANKED,313, 0, 8833
RANKED,313, 1, 6512
RANKED,313, 2, 6728
RANKED,313, 3, 8858
RANKED,314, 0, 6826
RANKED,314, 1, 2031
RANKED,314, 2, 5680
RANKED,314, 3, 4875
RANKED,314, 4, 5165
RANKED,314, 5, 2626
RANKED,314, 6, 1513
RANKED,314, 7, 9479
RANKED,314, 8, 8399
RANKED,314, 9, 6256
RANKED,315, 0, 24
RANKED,315, 1, 2844
RANKED,315, 2, 697
RANKED,315, 3, 4816
RANKED,315, 4, 7870
RANKED,315, 5, 4051
RANKED,316, 0, 9850
RANKED,316, 1, 2490
RANKED,317, 0, 2055
RANKED,317, 1, 2599
RANKED,318, 0, 829
RANKED,318, 1, 3713
RANKED,318, 2, 444
RANKED,318, 3, 747
RANKED,318, 4, 5345
RANKED,318, 5, 4012
RANKED,319, 0, 7925
RANKED,319, 1, 4654
RANKED,319, 2, 4571
RANKED,319, 3, 7608
RANKED,319, 4, 2376
RANKED,320, 0, 2786
RANKED,320, 1, 6324
RANKED,320, 2, 3792
RANKED,320, 3, 1413
RANKED,321, 0, 7358
RANKED,321, 1, 8204
RANKED,321, 2, 7339
RANKED,321, 3, 843
RANKED,321, 4, 7981
RANKED,321, 5, 8868
RANKED,322, 0, 6531
RANKED,322, 1, 4980
RANKED,322, 2, 1525
RANKED,322, 3, 7427
RANKED,323, 0, 5972
RANKED,323, 1, 928
RANKED,323, 2, 4957
RANKED,323, 3, 2751
RANKED,323, 4, 5263
RANKED,323, 5, 6857
RANKED,323, 6, 9291
RANKED,323, 7, 8458
RANKED,323, 8, 5762
RANKED,324, 0, 4754
RANKED,324, 1, 8649
RANKED,324, 2, 5597
RANKED,324, 3, 7833
RANKED,324, 4, 7632
RANKED,324, 5, 442
RANKED,324, 6, 3265
RANKED,324, 7, 3181
RANKED,324, 8, 8237
RANKED,324, 9, 7728
RANKED,325, 0, 6689
RANKED,325, 1, 2038
RANKED,325, 2, 2302
RANKED,325, 3, 7073
RANKED,325, 4, 3117
RANKED,325, 5, 1454
RANKED,325, 6, 7700
RANKED,326, 0, 6078
RANKED,326, 1, 5128
RANKED,326, 2, 5153
RANKED,326, 3, 5823
RANKED,326, 4, 6294
RANKED,327, 0, 7008
RANKED,327, 1, 9423
RANKED,327, 2, 7323
RANKED,328, 0, 7567
RANKED,329, 0, 1515
RANKED,329, 1, 3960
RANKED,329, 2, 874
RANKED,329, 3, 1085
RANKED,329, 4, 4470
RANKED,329, 5, 8897
RANKED,329, 6, 6851
RANKED,329, 7, 5437
RANKED,329, 8, 5659
RANKED,329, 9, 5760
RANKED,329, 10, 390
RANKED,330, 0, 6383
RANKED,330, 1, 4489
RANKED,330, 2, 4807
RANKED,330, 3, 6841
RANKED,330, 4, 1359
RANKED,330, 5, 3721
RANKED,330, 6, 8676
RANKED,330, 7, 3942
RANKED,330, 8, 1077
RANKED,331, 0, 4259
RANKED,331, 1, 2855
RANKED,331, 2, 8131
RANKED,331, 3, 3746
RANKED,331, 4, 2400
RANKED,331, 5, 4535
RANKED,332, 0, 7769
RANKED,332, 1, 3907
RANKED,332, 2, 5719
RANKED,332, 3, 6294
RANKED,332, 4, 4639
RANKED,332, 5, 5563
RANKED,332, 6, 721
RANKED,332, 7, 5092
RANKED,333, 0, 7806
RANKED,333, 1, 8523
RANKED,333, 2, 5488
RANKED,333, 3, 6749
RANKED,333, 4, 2546
RANKED,333, 5, 5087
RANKED,334, 0, 5043
RANKED,334, 1, 2619
RANKED,334, 2, 2071
RANKED,335, 0, 7980
RANKED,335, 1, 8021
RANKED,335, 2, 7872
RANKED,335, 3, 908
RANKED,335, 4, 6854
RANKED,336, 0, 3427
RANKED,336, 1, 2382
RANKED,337, 0, 1855
RANKED,337, 1, 7979
RANKED,338, 0, 10
RANKED,338, 1, 9
RANKED,338, 2, 7372
RANKED,338, 3, 4711
RANKED,339, 0, 9314
RANKED,339, 1, 6805
RANKED,339, 2, 3763
RANKED,340, 0, 4065
RANKED,340, 1, 7487
RANKED,340, 2, 5837
RANKED,340, 3, 529
RANKED,340, 4, 7163
RANKED,340, 5, 3455
RANKED,340, 6, 7898
RANKED,340, 7, 4772
RANKED,341, 0, 1765
RANKED,341, 1, 3855
RANKED,341, 2, 5476
RANKED,341, 3, 6424
RANKED,341, 4, 8002
RANKED,341, 5, 8274
RANKED,341, 6, 2459
RANKED,342, 0, 5078
RANKED,342, 1, 144
RANKED,343, 0, 639
RANKED,343, 1, 2321
RANKED,343, 2, 9380
RANKED,343, 3, 8690
RANKED,344, 0, 6277
RANKED,344, 1, 4673
RANKED,344, 2, 5167
RANKED,344, 3, 4661
RANKED,344, 4, 7498
RANKED,344, 5, 7322
RANKED,344, 6, 7047
RANKED,344, 7, 6814
RANKED,344, 8, 2888
RANKED,345, 0, 1444
RANKED,345, 1, 59
RANKED,345, 2, 700
RANKED,345, 3, 7890
RANKED,345, 4, 6869
RANKED,345, 5, 3929
RANKED,346, 0, 2582
RANKED,346, 1, 7356
RANKED,346, 2, 7733
RANKED,346, 3, 3440
RANKED,346, 4, 9616
RANKED,346, 5, 2243
RANKED,346, 6, 831
RANKED,347, 0, 8885
RANKED,347, 1, 9788
RANKED,347, 2, 2936
RANKED,347, 3, 1372
RANKED,347, 4, 7765
RANKED,347, 5, 8288
RANKED,347, 6, 1806
RANKED,347, 7, 3142
